"country","decimalLatitude","decimalLongitude","Site","yearCollected","monthCollected","dayCollected","date","date_t1","date_t2","genus","species","scientific","susceptibility","BdDetected","BsalDetected","fatal","sppAbun","siteAbun","richness","alphadiv","soilMoisture_date","soilMoisture_date_t1","soilMoisture_date_t2","temp_date","temp_date_t1","temp_date_t2"
"Germany",51.403281,6.995988,346,2019,5,17,2019-05-17,2019-04-17,2019-03-18,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",7,7,1,1.94591014905531,6.85510540008545,6.82159328460693,6.9643726348877,11.179437255859,12.075189208984,4.65313110351605
"Germany",49.856404,6.448138,61,2018,3,15,2018-03-15,2018-02-13,2018-01-14,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",3,4,2,1.31383403319275,6.66754293441772,6.55464124679565,6.18558263778687,5.439782714844,-1.73886718749998,0.490136718750023
"Germany",49.856404,6.448138,61,2018,3,15,2018-03-15,2018-02-13,2018-01-14,"Rana","temporaria","Rana temporaria",1,"0","0","0",1,4,2,1.31383403319275,6.66754293441772,6.55464124679565,6.18558263778687,5.439782714844,-1.73886718749998,0.490136718750023
"Germany",50.735368,6.294149,271,2015,4,11,2015-04-11,2015-03-12,2015-02-10,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",10,10,1,2.30258509299405,6.29652166366577,6.33438158035278,6.4724907875061,9.93789062500002,3.54586181640605,2.835290527344
"Germany",50.525597,6.787115,196,2018,5,13,2018-05-13,2018-04-13,2018-03-14,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",19,19,1,2.94443897916644,6.98881196975708,7.35590696334839,7.45265340805054,13.960778808594,10.490472412109,5.71294555664105
"Germany",50.747069,6.366387,276,2017,4,6,2017-04-06,2017-03-07,2017-02-05,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",31,31,1,3.43398720448515,5.99668741226196,6.37273979187012,6.17609739303589,5.46138916015605,3.75811157226605,3.293786621094
"Germany",51.429405,7.387315,352,2019,4,30,2019-04-30,2019-03-31,2019-03-01,"Rana","temporaria","Rana temporaria",1,"0","0","0",2,2,1,0.693147180559945,5.40517425537109,5.53860664367676,5.57381391525269,11.074670410156,7.74025878906201,6.149163818359
"Germany",50.215607,6.32883,123,2017,3,18,2017-03-18,2017-02-16,2017-01-17,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",33,33,1,3.49650756146648,6.79161357879639,6.47655868530273,6.22873163223267,7.23775634765605,4.773278808594,-6.51721801757799
"Germany",50.595878,6.266865,222,2018,5,7,2018-05-07,2018-04-07,2018-03-08,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",11,20,3,2.95031878835776,5.76829528808594,6.23209285736084,6.4024076461792,16.08193359375,12.270745849609,3.108636474609
"Germany",50.595878,6.266865,222,2018,5,7,2018-05-07,2018-04-07,2018-03-08,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",8,20,3,2.95031878835776,5.76829528808594,6.23209285736084,6.4024076461792,16.08193359375,12.270745849609,3.108636474609
"Germany",50.595878,6.266865,222,2018,5,7,2018-05-07,2018-04-07,2018-03-08,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0","0","0",1,20,3,2.95031878835776,5.76829528808594,6.23209285736084,6.4024076461792,16.08193359375,12.270745849609,3.108636474609
"Germany",50.70178,6.270098,260,2018,4,10,2018-04-10,2018-03-11,2018-02-09,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",6,10,4,2.13586177032028,6.34571027755737,6.31680202484131,6.31252956390381,12.297937011719,9.80578002929701,-1.778082275391
"Germany",50.70178,6.270098,260,2018,4,10,2018-04-10,2018-03-11,2018-02-09,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",1,10,4,2.13586177032028,6.34571027755737,6.31680202484131,6.31252956390381,12.297937011719,9.80578002929701,-1.778082275391
"Germany",50.70178,6.270098,260,2018,4,10,2018-04-10,2018-03-11,2018-02-09,"Bufo","bufo","Bufo bufo",1,"0","0","0",2,10,4,2.13586177032028,6.34571027755737,6.31680202484131,6.31252956390381,12.297937011719,9.80578002929701,-1.778082275391
"Germany",50.70178,6.270098,260,2018,4,10,2018-04-10,2018-03-11,2018-02-09,"Rana","temporaria","Rana temporaria",1,"0","0","0",1,10,4,2.13586177032028,6.34571027755737,6.31680202484131,6.31252956390381,12.297937011719,9.80578002929701,-1.778082275391
"Germany",51.541882,6.833255,368,2019,5,2,2019-05-02,2019-04-02,2019-03-03,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",7,7,1,1.94591014905531,5.11112213134766,4.9454288482666,5.41887331008911,11.039788818359,9.73922119140605,9.60146484375002
"Germany",51.403281,6.995988,346,2019,3,21,2019-03-21,2019-02-19,2019-01-20,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",1,1,1,0,6.90330600738525,6.78952646255493,6.53509140014648,9.65358886718803,6.356042480469,-2.66199340820299
"Germany",50.009568,6.888018,91,2019,4,9,2019-04-09,2019-03-10,2019-02-08,"Triturus","cristatus","Triturus cristatus",3,"0","0","0",1,2,2,0.693147180559945,5.83739185333252,5.9671778678894,5.50334310531616,9.92373046875002,6.76030883789105,4.736901855469
"Germany",50.009568,6.888018,91,2019,4,9,2019-04-09,2019-03-10,2019-02-08,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0","0","0",1,2,2,0.693147180559945,5.83739185333252,5.9671778678894,5.50334310531616,9.92373046875002,6.76030883789105,4.736901855469
"Germany",50.746724,6.232078,275,2016,4,18,2016-04-18,2016-03-19,2016-02-18,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0","0","0",7,7,1,1.94591014905531,6.36334848403931,6.50194692611694,6.45640563964844,5.74743041992201,3.09465942382803,-0.155523681641
"Germany",50.746724,6.232078,275,2016,4,18,2016-04-18,2016-03-19,2016-02-18,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0","1","0",7,7,1,1.94591014905531,6.36334848403931,6.50194692611694,6.45640563964844,5.74743041992201,3.09465942382803,-0.155523681641
"Germany",50.747071,6.366389,278,2019,4,2,2019-04-02,2019-03-03,2019-02-01,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",1,1,1,0,5.84523344039917,5.79895544052124,5.9330415725708,9.305169677734,8.58803710937502,0.806146240234
"Germany",50.726667,6.323306,268,2019,4,10,2019-04-10,2019-03-11,2019-02-09,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",42,58,2,1.28214978552468,5.88440275192261,6.03802442550659,5.85395479202271,6.614099121094,1.87282714843803,5.70626220703105
"Germany",50.726667,6.323306,268,2019,4,10,2019-04-10,2019-03-11,2019-02-09,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",16,58,2,1.28214978552468,5.88440275192261,6.03802442550659,5.85395479202271,6.614099121094,1.87282714843803,5.70626220703105
"Germany",51.431025,6.968945,353,2018,1,22,2018-01-22,2017-12-23,2017-11-23,"Salamandra","salamandra","Salamandra salamandra",3,"0","1","1",2,2,1,0.693147180559945,7.65905570983887,7.34009742736816,6.91421556472778,5.04338989257803,8.08794555664105,10.358148193359
"Germany",51.247764,7.168684,332,2018,4,25,2018-04-25,2018-03-26,2018-02-24,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",3,3,1,1.09861228866811,5.6013970375061,5.71821737289429,5.71545457839966,11.716790771484,5.506188964844,-1.90622558593799
"Germany",50.684688,6.412117,252,2018,3,27,2018-03-27,2018-02-25,2018-01-26,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",2,2,1,0.693147180559945,6.44118881225586,6.26839876174927,6.26652097702026,4.42058715820303,-5.494635009766,4.33217773437502
"Germany",50.011122,6.244127,92,2017,5,8,2017-05-08,2017-04-08,2017-03-09,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",2,4,2,1.38629436111989,6.17833995819092,6.35983896255493,7.06881380081177,6.92202148437502,9.98552856445303,8.575921630859
"Germany",50.011122,6.244127,92,2017,5,8,2017-05-08,2017-04-08,2017-03-09,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",2,4,2,1.38629436111989,6.17833995819092,6.35983896255493,7.06881380081177,6.92202148437502,9.98552856445303,8.575921630859
"Germany",50.23799,6.36698,128,2019,5,23,2019-05-23,2019-04-23,2019-03-24,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",11,23,2,3.13455289927651,5.87457275390625,5.73003530502319,6.05468273162842,13.726220703125,13.720422363281,6.00988159179701
"Germany",50.23799,6.36698,128,2019,5,23,2019-05-23,2019-04-23,2019-03-24,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",12,23,2,3.13455289927651,5.87457275390625,5.73003530502319,6.05468273162842,13.726220703125,13.720422363281,6.00988159179701
"Germany",50.23799,6.36698,128,2019,5,23,2019-05-23,2019-04-23,2019-03-24,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","1","0",11,23,2,3.13455289927651,5.87457275390625,5.73003530502319,6.05468273162842,13.726220703125,13.720422363281,6.00988159179701
"Germany",50.548397,6.292036,200,2017,5,2,2017-05-02,2017-04-02,2017-03-03,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",2,2,1,0.693147180559945,6.06991338729858,6.00441789627075,6.27510404586792,7.56035766601605,9.68621215820303,5.81383666992201
"Germany",50.266312,6.359268,166,2019,5,17,2019-05-17,2019-04-17,2019-03-18,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",1,1,1,0,6.23926877975464,6.3227105140686,6.47836685180664,9.62917480468803,9.52248535156201,1.656488037109
"Germany",50.779818,6.324636,306,2017,5,29,2017-05-29,2017-04-29,2017-03-30,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",5,8,2,2.05214115964953,6.10607004165649,6.63337087631226,6.88389921188354,24.469750976562,7.80645141601605,13.680047607422
"Germany",50.779818,6.324636,306,2017,5,29,2017-05-29,2017-04-29,2017-03-30,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0","0","0",3,8,2,2.05214115964953,6.10607004165649,6.63337087631226,6.88389921188354,24.469750976562,7.80645141601605,13.680047607422
"Germany",51.443396,7.272145,358,2018,5,3,2018-05-03,2018-04-03,2018-03-04,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",2,2,1,0.693147180559945,5.72491884231567,6.14264011383057,6.13574171066284,11.143670654297,11.847192382812,4.64162597656201
"Germany",51.443396,7.272145,358,2018,5,3,2018-05-03,2018-04-03,2018-03-04,"Salamandra","salamandra","Salamandra salamandra",3,"0","1","0",2,2,1,0.693147180559945,5.72491884231567,6.14264011383057,6.13574171066284,11.143670654297,11.847192382812,4.64162597656201
"Germany",50.55541,6.43618,205,2017,5,18,2017-05-18,2017-04-18,2017-03-19,"Triturus","cristatus","Triturus cristatus",3,"0","1","0",15,19,3,2.82469697862922,5.8518500328064,6.04580783843994,6.36677265167236,16.358636474609,2.94909057617201,9.20275268554701
"Germany",50.55541,6.43618,205,2017,5,18,2017-05-18,2017-04-18,2017-03-19,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0","0","0",3,19,3,2.82469697862922,5.8518500328064,6.04580783843994,6.36677265167236,16.358636474609,2.94909057617201,9.20275268554701
"Germany",50.55541,6.43618,205,2017,5,18,2017-05-18,2017-04-18,2017-03-19,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",1,19,3,2.82469697862922,5.8518500328064,6.04580783843994,6.36677265167236,16.358636474609,2.94909057617201,9.20275268554701
"Germany",50.073109,6.431563,98,2017,4,28,2017-04-28,2017-03-29,2017-02-27,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","1","0",2,2,1,0.693147180559945,6.09314250946045,6.34120321273804,6.71532106399536,4.46108398437502,10.036614990234,7.052239990234
"Germany",50.764144,6.371654,300,2019,4,3,2019-04-03,2019-03-04,2019-02-02,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",6,6,1,1.79175946922805,6.59143972396851,6.50035381317139,6.51647567749023,7.37984619140605,8.15255126953105,2.270013427734
"Germany",50.747069,6.366387,276,2017,4,4,2017-04-04,2017-03-05,2017-02-03,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",20,35,2,3.54558492226505,5.98752784729004,6.47095632553101,6.17831420898438,8.17867431640605,7.26238403320303,6.24630126953105
"Germany",50.747069,6.366387,276,2017,4,4,2017-04-04,2017-03-05,2017-02-03,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",15,35,2,3.54558492226505,5.98752784729004,6.47095632553101,6.17831420898438,8.17867431640605,7.26238403320303,6.24630126953105
"Germany",49.856404,6.448138,61,2016,3,28,2016-03-28,2016-02-27,2016-01-28,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",1,1,1,0,6.45117378234863,6.28345251083374,6.11500978469849,6.751702880859,0.679864501953034,6.018792724609
"Germany",50.717116,6.345695,266,2018,4,17,2018-04-17,2018-03-18,2018-02-16,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",15,30,2,3.40119738166216,6.17603397369385,6.33471393585205,6.36857032775879,12.384515380859,-3.675543212891,1.10289916992201
"Germany",50.717116,6.345695,266,2018,4,17,2018-04-17,2018-03-18,2018-02-16,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",15,30,2,3.40119738166216,6.17603397369385,6.33471393585205,6.36857032775879,12.384515380859,-3.675543212891,1.10289916992201
"Germany",51.403281,6.995988,346,2019,2,3,2019-02-03,2019-01-04,2018-12-05,"Salamandra","salamandra","Salamandra salamandra",3,"0","1","1",1,1,1,0,6.69289541244507,6.38740205764771,6.20648336410522,0.226708984375023,2.10183105468803,4.67156372070303
"Germany",50.225602,6.434867,127,2018,7,13,2018-07-13,2018-06-13,2018-05-14,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",1,1,1,0,5.61587142944336,6.28095626831055,6.38156986236572,18.931420898438,12.304345703125,14.254541015625
"Germany",49.845261,6.389539,59,2017,3,31,2017-03-31,2017-03-01,2017-01-30,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",4,10,2,2.28424274415588,6.03241157531738,6.47947072982788,6.28652715682983,12.165551757812,5.443841552734,2.89547119140605
"Germany",49.845261,6.389539,59,2017,3,31,2017-03-31,2017-03-01,2017-01-30,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",6,10,2,2.28424274415588,6.03241157531738,6.47947072982788,6.28652715682983,12.165551757812,5.443841552734,2.89547119140605
"Germany",49.902448,6.243511,82,2017,3,21,2017-03-21,2017-02-19,2017-01-20,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",3,3,1,1.09861228866811,6.41730785369873,6.24560499191284,6.05655431747437,6.61916503906201,3.624993896484,-4.884283447266
"Germany",50.7576781,6.3220121,297,2016,5,5,2016-05-05,2016-04-05,2016-03-06,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",1,1,1,0,6.93607807159424,7.24548530578613,7.36257314682007,11.141748046875,10.318811035156,2.16643676757803
"Germany",50.619605,6.494605,226,2018,5,13,2018-05-13,2018-04-13,2018-03-14,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",9,9,1,2.19722457733622,6.20577621459961,6.23913288116455,6.33280277252197,11.813928222656,10.277520751953,5.103845214844
"Germany",50.764144,6.371654,300,2019,4,25,2019-04-25,2019-03-26,2019-02-24,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",2,2,1,0.693147180559945,6.46738243103027,6.55534029006958,6.3633599281311,12.912255859375,5.70485839843803,5.60094604492201
"Germany",50.095486,6.251198,104,2016,4,1,2016-04-01,2016-03-02,2016-02-01,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",1,1,1,0,6.77948331832886,6.8497109413147,6.50395727157593,4.68071899414105,3.75972900390605,8.56032714843803
"Germany",49.869167,8.678889,78,2018,5,2,2018-05-02,2018-04-02,2018-03-03,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",1,1,1,0,6.00334596633911,6.24016857147217,6.2280592918396,13.360894775391,8.76577148437502,1.05950317382803
"Germany",50.672648,6.230209,246,2019,4,2,2019-04-02,2019-03-03,2019-02-01,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",18,20,3,2.91425796554353,5.98231649398804,5.90919351577759,6.04523658752441,9.21560058593803,8.55837402343803,0.838189697266046
"Germany",50.672648,6.230209,246,2019,4,2,2019-04-02,2019-03-03,2019-02-01,"Rana","temporaria","Rana temporaria",1,"0","0","0",1,20,3,2.91425796554353,5.98231649398804,5.90919351577759,6.04523658752441,9.21560058593803,8.55837402343803,0.838189697266046
"Germany",50.672648,6.230209,246,2019,4,2,2019-04-02,2019-03-03,2019-02-01,"Bufo","bufo","Bufo bufo",1,"0","0","0",1,20,3,2.91425796554353,5.98231649398804,5.90919351577759,6.04523658752441,9.21560058593803,8.55837402343803,0.838189697266046
"Germany",50.548397,6.292036,200,2018,5,13,2018-05-13,2018-04-13,2018-03-14,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",2,3,2,1.05492016798614,6.20577621459961,6.23913288116455,6.33280277252197,11.813928222656,10.277520751953,5.103845214844
"Germany",50.548397,6.292036,200,2018,5,13,2018-05-13,2018-04-13,2018-03-14,"Rana","temporaria","Rana temporaria",1,"0","0","0",1,3,2,1.05492016798614,6.20577621459961,6.23913288116455,6.33280277252197,11.813928222656,10.277520751953,5.103845214844
"Germany",51.437,7.257333,356,2019,3,3,2019-03-03,2019-02-01,2019-01-02,"Salamandra","salamandra","Salamandra salamandra",3,"0","1","0",7,8,2,2.00503105935394,5.6376166343689,5.57816791534424,5.08870840072632,9.198480224609,0.958154296875023,2.055413818359
"Germany",51.437,7.257333,356,2019,3,3,2019-03-03,2019-02-01,2019-01-02,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",7,8,2,2.00503105935394,5.6376166343689,5.57816791534424,5.08870840072632,9.198480224609,0.958154296875023,2.055413818359
"Germany",51.437,7.257333,356,2019,3,3,2019-03-03,2019-02-01,2019-01-02,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",1,8,2,2.00503105935394,5.6376166343689,5.57816791534424,5.08870840072632,9.198480224609,0.958154296875023,2.055413818359
"Germany",49.849103,6.326625,60,2017,3,29,2017-03-29,2017-02-27,2017-01-28,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",1,1,1,0,6.07133483886719,6.40352010726929,5.99564743041992,10.333947753906,8.08437500000002,-1.22406616210895
"Germany",50.23944,6.396523,130,2017,5,24,2017-05-24,2017-04-24,2017-03-25,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",1,1,1,0,5.75984954833984,6.04808950424194,6.46597719192505,15.254235839844,7.10576782226605,7.50966796875002
"Germany",50.574681,6.401072,211,2017,5,4,2017-05-04,2017-04-04,2017-03-05,"Salamandra","salamandra","Salamandra salamandra",3,"0","1","0",7,7,1,1.94591014905531,6.16617441177368,5.98752784729004,6.47095632553101,8.930413818359,8.17867431640605,7.26238403320303
"Germany",50.756932,6.321338,296,2018,3,10,2018-03-10,2018-02-08,2018-01-09,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",3,3,1,1.09861228866811,7.19439840316772,7.1966438293457,6.81263494491577,11.109826660156,-1.81345214843799,4.08254394531201
"Germany",51.431025,6.968945,353,2019,5,21,2019-05-21,2019-04-21,2019-03-22,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",6,7,2,1.86758437501693,6.98171520233154,6.74316740036011,6.88770055770874,12.700982666016,15.382531738281,10.651025390625
"Germany",51.431025,6.968945,353,2019,5,21,2019-05-21,2019-04-21,2019-03-22,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0","0","0",1,7,2,1.86758437501693,6.98171520233154,6.74316740036011,6.88770055770874,12.700982666016,15.382531738281,10.651025390625
"Germany",50.278656,6.292373,176,2017,5,15,2017-05-15,2017-04-15,2017-03-16,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",1,1,1,0,6.19927263259888,6.46350336074829,6.88867950439453,12.727044677734,5.247064208984,8.010736083984
"Germany",50.726667,6.323306,268,2019,4,9,2019-04-09,2019-03-10,2019-02-08,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",2,28,2,0.257318640543832,6.00708484649658,6.16642284393311,5.74920749664307,9.83263549804701,5.78218994140605,5.08620605468803
"Germany",50.726667,6.323306,268,2019,4,9,2019-04-09,2019-03-10,2019-02-08,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",26,28,2,0.257318640543832,6.00708484649658,6.16642284393311,5.74920749664307,9.83263549804701,5.78218994140605,5.08620605468803
"Germany",50.113526,6.280058,109,2016,4,1,2016-04-01,2016-03-02,2016-02-01,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",11,22,3,3.05851595255693,6.77948331832886,6.8497109413147,6.50395727157593,4.68071899414105,3.75972900390605,8.56032714843803
"Germany",50.113526,6.280058,109,2016,4,1,2016-04-01,2016-03-02,2016-02-01,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",10,22,3,3.05851595255693,6.77948331832886,6.8497109413147,6.50395727157593,4.68071899414105,3.75972900390605,8.56032714843803
"Germany",50.113526,6.280058,109,2016,4,1,2016-04-01,2016-03-02,2016-02-01,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",1,22,3,3.05851595255693,6.77948331832886,6.8497109413147,6.50395727157593,4.68071899414105,3.75972900390605,8.56032714843803
"Germany",51.401582,7.126877,345,2019,4,11,2019-04-11,2019-03-12,2019-02-10,"Salamandra","salamandra","Salamandra salamandra",3,"0","1","1",3,3,1,1.09861228866811,7.21780014038086,7.25543689727783,7.40334939956665,5.54314575195303,4.76357421875002,6.20513305664105
"Germany",51.401582,7.126877,345,2019,4,11,2019-04-11,2019-03-12,2019-02-10,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",3,3,1,1.09861228866811,7.21780014038086,7.25543689727783,7.40334939956665,5.54314575195303,4.76357421875002,6.20513305664105
"Germany",50.735089,6.359651,270,2017,2,26,2017-02-26,2017-01-27,2016-12-28,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",7,7,1,1.94591014905531,6.22564268112183,6.19906044006348,5.89447689056396,6.64223632812502,0.744165039062011,1.14699707031201
"Germany",50.509209,6.295323,193,2019,6,5,2019-06-05,2019-05-06,2019-04-06,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",13,31,2,3.42169195098111,5.83938074111938,5.81996011734009,5.83279085159302,19.068811035156,4.98644409179701,8.95812377929701
"Germany",50.509209,6.295323,193,2019,6,5,2019-06-05,2019-05-06,2019-04-06,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",18,31,2,3.42169195098111,5.83938074111938,5.81996011734009,5.83279085159302,19.068811035156,4.98644409179701,8.95812377929701
"Germany",50.717116,6.345695,266,2019,5,11,2019-05-11,2019-04-11,2019-03-12,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",9,14,2,2.60484344717729,6.17512559890747,5.84224271774292,5.9077091217041,8.42144165039105,4.38762817382803,4.270501708984
"Germany",50.717116,6.345695,266,2019,5,11,2019-05-11,2019-04-11,2019-03-12,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",5,14,2,2.60484344717729,6.17512559890747,5.84224271774292,5.9077091217041,8.42144165039105,4.38762817382803,4.270501708984
"Germany",50.756932,6.321338,296,2018,3,7,2018-03-07,2018-02-05,2018-01-06,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",1,1,1,0,7.14745569229126,7.20231056213379,6.86832523345947,4.52968750000002,-1.55353393554697,5.241540527344
