Lon,Lat,GID_0,COUNTRY,NAME_1,ENGTYPE_1,NAME_2,ENGTYPE_2,NAME_3,ENGTYPE_3,NAME_4,ENGTYPE_4
,,DEU,Germany,Nordrhein-Westfalen,State,Heinsberg,District,Wegberg,Municipality,Wegberg,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Heinsberg,District,Wegberg,Municipality,Wegberg,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mönchengladbach,District,Mönchengladbach,Municipality,Mönchengladbach,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mönchengladbach,District,Mönchengladbach,Municipality,Mönchengladbach,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mönchengladbach,District,Mönchengladbach,Municipality,Mönchengladbach,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mönchengladbach,District,Mönchengladbach,Municipality,Mönchengladbach,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mönchengladbach,District,Mönchengladbach,Municipality,Mönchengladbach,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mönchengladbach,District,Mönchengladbach,Municipality,Mönchengladbach,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mönchengladbach,District,Mönchengladbach,Municipality,Mönchengladbach,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mönchengladbach,District,Mönchengladbach,Municipality,Mönchengladbach,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mönchengladbach,District,Mönchengladbach,Municipality,Mönchengladbach,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mönchengladbach,District,Mönchengladbach,Municipality,Mönchengladbach,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Solingen,District,Solingen,Municipality,Solingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Solingen,District,Solingen,Municipality,Solingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Solingen,District,Solingen,Municipality,Solingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Solingen,District,Solingen,Municipality,Solingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Solingen,District,Solingen,Municipality,Solingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Solingen,District,Solingen,Municipality,Solingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mönchengladbach,District,Mönchengladbach,Municipality,Mönchengladbach,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mönchengladbach,District,Mönchengladbach,Municipality,Mönchengladbach,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mönchengladbach,District,Mönchengladbach,Municipality,Mönchengladbach,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mönchengladbach,District,Mönchengladbach,Municipality,Mönchengladbach,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Wuppertal,District,Wuppertal,Municipality,Wuppertal,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Wuppertal,District,Wuppertal,Municipality,Wuppertal,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Wuppertal,District,Wuppertal,Municipality,Wuppertal,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Wuppertal,District,Wuppertal,Municipality,Wuppertal,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Wuppertal,District,Wuppertal,Municipality,Wuppertal,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Wuppertal,District,Wuppertal,Municipality,Wuppertal,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Wuppertal,District,Wuppertal,Municipality,Wuppertal,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Wuppertal,District,Wuppertal,Municipality,Wuppertal,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Wuppertal,District,Wuppertal,Municipality,Wuppertal,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Wuppertal,District,Wuppertal,Municipality,Wuppertal,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Wuppertal,District,Wuppertal,Municipality,Wuppertal,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Wuppertal,District,Wuppertal,Municipality,Wuppertal,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Wuppertal,District,Wuppertal,Municipality,Wuppertal,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Wuppertal,District,Wuppertal,Municipality,Wuppertal,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Ratingen,Municipality,Ratingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Ennepe-Ruhr-Kreis,District,Gevelsberg,Municipality,Gevelsberg,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Velbert,Municipality,Velbert,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Velbert,Municipality,Velbert,Town
,,DEU,Germany,Thüringen,State,Eichsfeld,District,Uder,Municipality,Uder,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Mettmann,District,Velbert,Municipality,Velbert,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Hagen,District,Hagen,Municipality,Hagen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Hagen,District,Hagen,Municipality,Hagen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Krefeld,District,Krefeld,Municipality,Krefeld,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Niedersachsen,State,Göttingen,District,Hann. Münden,Municipality,Hann. Münden,Town
,,DEU,Germany,Niedersachsen,State,Göttingen,District,Hann. Münden,Municipality,Hann. Münden,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Ennepe-Ruhr-Kreis,District,Hattingen,Municipality,Hattingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Ennepe-Ruhr-Kreis,District,Hattingen,Municipality,Hattingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Ennepe-Ruhr-Kreis,District,Hattingen,Municipality,Hattingen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
,,DEU,Germany,Nordrhein-Westfalen,State,Essen,District,Essen,Municipality,Essen,Town
