"Lat","Lon","timepoint","year","month","day"
50.619605,6.494605,"t4",2018,5,9
50.619605,6.494605,"t7",2018,5,6
50.619605,6.494605,"t10",2018,5,3
50.619605,6.494605,"t14",2018,4,29
50.619605,6.494605,"t30",2018,4,13
50.764144,6.371654,"t0",2019,4,25
50.764144,6.371654,"t4",2019,4,21
50.764144,6.371654,"t7",2019,4,18
50.764144,6.371654,"t10",2019,4,15
50.764144,6.371654,"t14",2019,4,11
50.764144,6.371654,"t30",2019,3,26
50.095486,6.251198,"t0",2016,4,1
50.095486,6.251198,"t4",2016,3,28
50.095486,6.251198,"t7",2016,3,25
50.095486,6.251198,"t10",2016,3,22
50.095486,6.251198,"t14",2016,3,18
50.095486,6.251198,"t30",2016,3,2
49.869167,8.678889,"t0",2018,5,2
49.869167,8.678889,"t4",2018,4,28
49.869167,8.678889,"t7",2018,4,25
49.869167,8.678889,"t10",2018,4,22
49.869167,8.678889,"t14",2018,4,18
49.869167,8.678889,"t30",2018,4,2
50.672648,6.230209,"t0",2019,4,2
50.672648,6.230209,"t4",2019,3,29
50.672648,6.230209,"t7",2019,3,26
50.672648,6.230209,"t10",2019,3,23
50.672648,6.230209,"t14",2019,3,19
50.672648,6.230209,"t30",2019,3,3
50.548397,6.292036,"t0",2018,5,13
50.548397,6.292036,"t4",2018,5,9
50.548397,6.292036,"t7",2018,5,6
50.548397,6.292036,"t10",2018,5,3
50.548397,6.292036,"t14",2018,4,29
50.548397,6.292036,"t30",2018,4,13
51.437,7.257333,"t0",2019,3,3
51.437,7.257333,"t4",2019,2,27
51.437,7.257333,"t7",2019,2,24
51.437,7.257333,"t10",2019,2,21
51.437,7.257333,"t14",2019,2,17
51.437,7.257333,"t30",2019,2,1
49.849103,6.326625,"t0",2017,3,29
49.849103,6.326625,"t4",2017,3,25
49.849103,6.326625,"t7",2017,3,22
49.849103,6.326625,"t10",2017,3,19
49.849103,6.326625,"t14",2017,3,15
49.849103,6.326625,"t30",2017,2,27
50.23944,6.396523,"t0",2017,5,24
50.23944,6.396523,"t4",2017,5,20
50.23944,6.396523,"t7",2017,5,17
50.23944,6.396523,"t10",2017,5,14
50.23944,6.396523,"t14",2017,5,10
50.23944,6.396523,"t30",2017,4,24
50.574681,6.401072,"t0",2017,5,4
50.574681,6.401072,"t4",2017,4,30
50.574681,6.401072,"t7",2017,4,27
50.574681,6.401072,"t10",2017,4,24
50.574681,6.401072,"t14",2017,4,20
50.574681,6.401072,"t30",2017,4,4
50.756932,6.321338,"t0",2018,3,10
50.756932,6.321338,"t4",2018,3,6
50.756932,6.321338,"t7",2018,3,3
50.756932,6.321338,"t10",2018,2,28
50.756932,6.321338,"t14",2018,2,24
50.756932,6.321338,"t30",2018,2,8
51.431025,6.968945,"t0",2019,5,21
51.431025,6.968945,"t4",2019,5,17
51.431025,6.968945,"t7",2019,5,14
51.431025,6.968945,"t10",2019,5,11
51.431025,6.968945,"t14",2019,5,7
51.431025,6.968945,"t30",2019,4,21
50.278656,6.292373,"t0",2017,5,15
50.278656,6.292373,"t4",2017,5,11
50.278656,6.292373,"t7",2017,5,8
50.278656,6.292373,"t10",2017,5,5
50.278656,6.292373,"t14",2017,5,1
50.278656,6.292373,"t30",2017,4,15
50.726667,6.323306,"t0",2019,4,9
50.726667,6.323306,"t4",2019,4,5
50.726667,6.323306,"t7",2019,4,2
50.726667,6.323306,"t10",2019,3,30
50.726667,6.323306,"t14",2019,3,26
50.726667,6.323306,"t30",2019,3,10
50.113526,6.280058,"t0",2016,4,1
50.113526,6.280058,"t4",2016,3,28
50.113526,6.280058,"t7",2016,3,25
50.113526,6.280058,"t10",2016,3,22
50.113526,6.280058,"t14",2016,3,18
50.113526,6.280058,"t30",2016,3,2
51.401582,7.126877,"t0",2019,4,11
51.401582,7.126877,"t4",2019,4,7
51.401582,7.126877,"t7",2019,4,4
51.401582,7.126877,"t10",2019,4,1
51.401582,7.126877,"t14",2019,3,28
51.401582,7.126877,"t30",2019,3,12
50.735089,6.359651,"t0",2017,2,26
50.735089,6.359651,"t4",2017,2,22
50.735089,6.359651,"t7",2017,2,19
50.735089,6.359651,"t10",2017,2,16
50.735089,6.359651,"t14",2017,2,12
50.735089,6.359651,"t30",2017,1,27
50.509209,6.295323,"t0",2019,6,5
50.509209,6.295323,"t4",2019,6,1
50.509209,6.295323,"t7",2019,5,29
50.509209,6.295323,"t10",2019,5,26
50.509209,6.295323,"t14",2019,5,22
50.509209,6.295323,"t30",2019,5,6
50.717116,6.345695,"t0",2019,5,11
50.717116,6.345695,"t4",2019,5,7
50.717116,6.345695,"t7",2019,5,4
50.717116,6.345695,"t10",2019,5,1
50.717116,6.345695,"t14",2019,4,27
50.717116,6.345695,"t30",2019,4,11
50.756932,6.321338,"t0",2018,3,7
50.756932,6.321338,"t4",2018,3,3
50.756932,6.321338,"t7",2018,2,28
50.756932,6.321338,"t10",2018,2,25
50.756932,6.321338,"t14",2018,2,21
50.756932,6.321338,"t30",2018,2,5
51.41865,6.930562,"t0",2019,4,25
51.41865,6.930562,"t4",2019,4,21
51.41865,6.930562,"t7",2019,4,18
51.41865,6.930562,"t10",2019,4,15
51.41865,6.930562,"t14",2019,4,11
51.41865,6.930562,"t30",2019,3,26
49.864623,10.488179,"t0",2020,5,8
49.864623,10.488179,"t4",2020,5,4
49.864623,10.488179,"t7",2020,5,1
49.864623,10.488179,"t10",2020,4,28
49.864623,10.488179,"t14",2020,4,24
