"L1","Lon","Lat","GID_2","GID_0","COUNTRY","GID_1","NAME_1","NL_NAME_1","NAME_2","VARNAME_2","NL_NAME_2","TYPE_2","ENGTYPE_2","CC_2","HASC_2"
1162,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1163,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1164,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1165,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1166,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1167,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1168,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1169,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1170,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1171,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1172,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1173,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1174,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1175,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1176,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1177,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1178,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1179,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1180,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1181,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1182,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1183,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1184,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1185,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1186,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1187,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1188,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1189,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1190,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1191,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1192,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1193,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1194,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1195,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1196,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1197,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1198,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1199,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1200,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1201,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1202,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1203,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1204,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1205,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1206,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1207,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1208,117.461157,29.038312,"CHN.16.4_1","CHN","China","CHN.16_1","Jiangxi","江西","Jingdezhen","Jǐngdézhèn","景德镇市","Dìjíshì","Prefecture City",NA,NA
1209,115.902346,29.419098,"CHN.16.5_1","CHN","China","CHN.16_1","Jiangxi","江西","Jiujiang","Jiǔjiāng","九江市","Dìjíshì","Prefecture City",NA,NA
1210,115.902346,29.419098,"CHN.16.5_1","CHN","China","CHN.16_1","Jiangxi","江西","Jiujiang","Jiǔjiāng","九江市","Dìjíshì","Prefecture City",NA,NA
1211,115.902346,29.419098,"CHN.16.5_1","CHN","China","CHN.16_1","Jiangxi","江西","Jiujiang","Jiǔjiāng","九江市","Dìjíshì","Prefecture City",NA,NA
1212,115.902346,29.419098,"CHN.16.5_1","CHN","China","CHN.16_1","Jiangxi","江西","Jiujiang","Jiǔjiāng","九江市","Dìjíshì","Prefecture City",NA,NA
1213,115.902346,29.419098,"CHN.16.5_1","CHN","China","CHN.16_1","Jiangxi","江西","Jiujiang","Jiǔjiāng","九江市","Dìjíshì","Prefecture City",NA,NA
1214,115.902346,29.419098,"CHN.16.5_1","CHN","China","CHN.16_1","Jiangxi","江西","Jiujiang","Jiǔjiāng","九江市","Dìjíshì","Prefecture City",NA,NA
1215,115.902346,29.419098,"CHN.16.5_1","CHN","China","CHN.16_1","Jiangxi","江西","Jiujiang","Jiǔjiāng","九江市","Dìjíshì","Prefecture City",NA,NA
1216,115.902346,29.419098,"CHN.16.5_1","CHN","China","CHN.16_1","Jiangxi","江西","Jiujiang","Jiǔjiāng","九江市","Dìjíshì","Prefecture City",NA,NA
1217,115.902346,29.419098,"CHN.16.5_1","CHN","China","CHN.16_1","Jiangxi","江西","Jiujiang","Jiǔjiāng","九江市","Dìjíshì","Prefecture City",NA,NA
1218,115.902346,29.419098,"CHN.16.5_1","CHN","China","CHN.16_1","Jiangxi","江西","Jiujiang","Jiǔjiāng","九江市","Dìjíshì","Prefecture City",NA,NA
1219,115.902346,29.419098,"CHN.16.5_1","CHN","China","CHN.16_1","Jiangxi","江西","Jiujiang","Jiǔjiāng","九江市","Dìjíshì","Prefecture City",NA,NA
1220,115.902346,29.419098,"CHN.16.5_1","CHN","China","CHN.16_1","Jiangxi","江西","Jiujiang","Jiǔjiāng","九江市","Dìjíshì","Prefecture City",NA,NA
1221,115.902346,29.419098,"CHN.16.5_1","CHN","China","CHN.16_1","Jiangxi","江西","Jiujiang","Jiǔjiāng","九江市","Dìjíshì","Prefecture City",NA,NA
1222,115.902346,29.419098,"CHN.16.5_1","CHN","China","CHN.16_1","Jiangxi","江西","Jiujiang","Jiǔjiāng","九江市","Dìjíshì","Prefecture City",NA,NA
1223,115.902346,29.419098,"CHN.16.5_1","CHN","China","CHN.16_1","Jiangxi","江西","Jiujiang","Jiǔjiāng","九江市","Dìjíshì","Prefecture City",NA,NA
1224,115.902346,29.419098,"CHN.16.5_1","CHN","China","CHN.16_1","Jiangxi","江西","Jiujiang","Jiǔjiāng","九江市","Dìjíshì","Prefecture City",NA,NA
1225,115.902346,29.419098,"CHN.16.5_1","CHN","China","CHN.16_1","Jiangxi","江西","Jiujiang","Jiǔjiāng","九江市","Dìjíshì","Prefecture City",NA,NA
1226,115.902346,29.419098,"CHN.16.5_1","CHN","China","CHN.16_1","Jiangxi","江西","Jiujiang","Jiǔjiāng","九江市","Dìjíshì","Prefecture City",NA,NA
1227,115.902346,29.419098,"CHN.16.5_1","CHN","China","CHN.16_1","Jiangxi","江西","Jiujiang","Jiǔjiāng","九江市","Dìjíshì","Prefecture City",NA,NA
1228,115.902346,29.419098,"CHN.16.5_1","CHN","China","CHN.16_1","Jiangxi","江西","Jiujiang","Jiǔjiāng","九江市","Dìjíshì","Prefecture City",NA,NA
1229,115.902346,29.419098,"CHN.16.5_1","CHN","China","CHN.16_1","Jiangxi","江西","Jiujiang","Jiǔjiāng","九江市","Dìjíshì","Prefecture City",NA,NA
1230,115.902346,29.419098,"CHN.16.5_1","CHN","China","CHN.16_1","Jiangxi","江西","Jiujiang","Jiǔjiāng","九江市","Dìjíshì","Prefecture City",NA,NA
1231,115.902346,29.419098,"CHN.16.5_1","CHN","China","CHN.16_1","Jiangxi","江西","Jiujiang","Jiǔjiāng","九江市","Dìjíshì","Prefecture City",NA,NA
1232,115.902346,29.419098,"CHN.16.5_1","CHN","China","CHN.16_1","Jiangxi","江西","Jiujiang","Jiǔjiāng","九江市","Dìjíshì","Prefecture City",NA,NA
1233,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1234,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1235,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1236,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1237,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1238,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1239,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1240,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1241,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1242,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1243,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1244,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1245,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1246,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1247,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1248,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1249,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1250,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1251,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1252,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1253,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1254,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1255,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1256,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1257,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1258,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1259,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1260,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1261,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1262,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1263,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1264,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1265,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1266,101.403903,24.982175,"CHN.30.2_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Chuxiong Yi","Chǔxióng Yízú","楚雄彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1267,103.1629,23.33713,"CHN.30.6_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Honghe Hani and Yi","Hónghé Hānízú|Yízú","红河哈尼族彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1268,103.1629,23.33713,"CHN.30.6_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Honghe Hani and Yi","Hónghé Hānízú|Yízú","红河哈尼族彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1269,103.1629,23.33713,"CHN.30.6_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Honghe Hani and Yi","Hónghé Hānízú|Yízú","红河哈尼族彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1270,103.1629,23.33713,"CHN.30.6_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Honghe Hani and Yi","Hónghé Hānízú|Yízú","红河哈尼族彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1271,103.1629,23.33713,"CHN.30.6_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Honghe Hani and Yi","Hónghé Hānízú|Yízú","红河哈尼族彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1272,103.1629,23.33713,"CHN.30.6_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Honghe Hani and Yi","Hónghé Hānízú|Yízú","红河哈尼族彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1273,103.1629,23.33713,"CHN.30.6_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Honghe Hani and Yi","Hónghé Hānízú|Yízú","红河哈尼族彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1274,103.1629,23.33713,"CHN.30.6_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Honghe Hani and Yi","Hónghé Hānízú|Yízú","红河哈尼族彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1275,103.1629,23.33713,"CHN.30.6_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Honghe Hani and Yi","Hónghé Hānízú|Yízú","红河哈尼族彝族自治州","Zìzhìzhou","Autonomous Prefecture",NA,NA
1276,102.602154,25.058079,"CHN.30.7_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Kunming","Kūnmíng","昆明市","Dìjíshì","Prefecture City",NA,NA
1277,102.602154,25.058079,"CHN.30.7_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Kunming","Kūnmíng","昆明市","Dìjíshì","Prefecture City",NA,NA
1278,102.602154,25.058079,"CHN.30.7_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Kunming","Kūnmíng","昆明市","Dìjíshì","Prefecture City",NA,NA
1279,102.602154,25.058079,"CHN.30.7_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Kunming","Kūnmíng","昆明市","Dìjíshì","Prefecture City",NA,NA
1280,102.602154,25.058079,"CHN.30.7_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Kunming","Kūnmíng","昆明市","Dìjíshì","Prefecture City",NA,NA
1281,102.602154,25.058079,"CHN.30.7_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Kunming","Kūnmíng","昆明市","Dìjíshì","Prefecture City",NA,NA
1282,102.602154,25.058079,"CHN.30.7_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Kunming","Kūnmíng","昆明市","Dìjíshì","Prefecture City",NA,NA
1283,102.602154,25.058079,"CHN.30.7_1","CHN","China","CHN.30_1","Yunnan","雲南|云南","Kunming","Kūnmíng","昆明市","Dìjíshì","Prefecture City",NA,NA
